id_candidatura,nome_urna,nome_candidato,fb_id,nome_cidade,sigla_estado,numero_partido,nota_partido,sigla_partido,Adoção por famílias LGBTs,Respeito à identidade de gênero de pessoas trans,Cota para mulheres no legislativo,Igualdade de gênero e raça nas escolas,Ações afirmativas raciais,Estado Laico,Combate à violência contra mulher,Descriminalização do aborto,Criminalização da LGBTfobia,Desmilitarização da polícia,Desapropriação por interesse social,Defesa do meio ambiente,Orçamento participativo,Transparência,votos_recebidos,cor_tse,genero,situacao_candidatura,situacao_eleitoral
329,Lisi Mutti,Lisiane Mutti,10210259599948654,Rio de Janeiro,RJ,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1323,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
177,Sidomar costa,Sidomar Costa,1256648437720263,Belém,PA,77,34,SD,S,N,S,S,S,N,S,N,S,N,S,S,S,S,37,PARDA,MASCULINO,DEFERIDO,SUPLENTE
556,Victória Xavier,Victória Xavier,793384960801138,São José dos Campos,SP,43,51,PV,S,S,S,S,S,S,S,S,S,N,N,S,S,S,3183,BRANCA,FEMININO,DEFERIDO,SUPLENTE
155,Ana Paula Tejano,Ana Paula Tejano Lelete,10205808127797213,Contagem,MG,45,28,PSDB,S,N,S,S,N,N,S,N,N,N,N,S,S,N,39,PARDA,FEMININO,DEFERIDO,NÃO ELEITO
390,Mariele Domingues,Mariele Domingues,992533650855793,Pelotas,RS,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,83,BRANCA,FEMININO,DEFERIDO,SUPLENTE
680,Martines,Martines Candidato,260452911016419,Guarulhos,SP,18,73,REDE,S,N,N,S,S,N,S,N,S,N,S,S,S,S,123,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
601,DRA GISLANY DO CURSINHO,Gislany Ferreira,1163528533728005,Sertãozinho,SP,45,28,PSDB,S,S,S,S,N,N,S,N,S,N,S,N,S,S,202,PARDA,FEMININO,DEFERIDO,SUPLENTE
647,Marcelo Roldan,Marcelo Roldan,1277361748983344,Araraquara,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,BRANCA,MASCULINO,INDEFERIDO,NÃO ELEITO
100,Thaís Caxito,Thaís Caxito,1398977876783567,Belo Horizonte,MG,30,50,NOVO,S,S,N,S,N,N,S,S,S,N,N,N,S,S,52,BRANCA,FEMININO,DEFERIDO,SUPLENTE
399,Fernando Botelho,Fernando Botelho,1167047740022381,Porto Alegre,RS,70,29,PT do B,S,S,N,N,N,S,S,S,N,N,N,S,S,S,21,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
520,Bia Kfouri,Beatriz Kfouri,1317808524898343,Mirassol,SP,13,90,PT,S,S,S,S,S,S,N,S,S,S,S,S,S,S,129,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
825,Aline Schmidt,Aline Schmidt,885408134893484,Araraquara,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,107,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
398,Luiza Eduarda,Luiza Eduarda Dos Santos,1180325238697386,Novo Hamburgo,RS,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,178,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
483,Mariana Pires,Mariana Pires,996076200502018,Jaraguá do Sul,SC,65,91,PC do B,S,S,S,S,S,S,S,N,S,S,S,S,S,S,335,BRANCA,FEMININO,DEFERIDO,SUPLENTE
135,Francy Reis,Francy Reis,1071867532928905,Patos de Minas,MG,25,14,DEM,S,S,S,S,N,S,S,N,S,S,S,S,S,S,312,BRANCA,FEMININO,DEFERIDO,SUPLENTE
682,MARCOS VOLPE,Marcos Volpe,10154429985458820,Sertãozinho,SP,45,28,PSDB,S,N,S,S,S,N,S,S,S,N,S,S,S,S,112,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
431,Greice Rangel,Greice Rangel,1146600542090221,Caxias do Sul,RS,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,251,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
117,FATIMALANDIM,Maria De Fátima Landim,1192771897451912,Patos de Minas,MG,25,14,DEM,S,S,S,S,S,N,S,N,S,N,S,S,S,S,285,PARDA,FEMININO,DEFERIDO,SUPLENTE
715,Dra. Daiene,Daiene Kelly Garcia,10210021007338842,Pedregulho,SP,13,90,PT,S,S,S,S,S,N,S,S,S,S,S,S,S,S,63,BRANCA,FEMININO,DEFERIDO,SUPLENTE
492,Maçan Guedes,Maçan Guedes,927453380731453,Florianópolis,SC,45,28,PSDB,S,S,S,S,S,N,S,S,S,N,S,S,S,S,174,BRANCA,FEMININO,DEFERIDO,SUPLENTE
550,Bruno Morgado,Bruno Francisco Morgado,325644011136521,Campos do Jordão,SP,17,50,PSL,S,N,N,S,S,N,S,N,S,N,S,S,S,S,99,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
472,Prof Valério,Valério Jansen,1714847298838672,Florianópolis,SC,25,14,DEM,S,S,S,S,S,N,S,N,S,N,S,N,S,S,145,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
797,Danilo Soares,Danilo Soares,890155424422561,Araraquara,SP,10,14,PRB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,180,PARDA,MASCULINO,DEFERIDO,SUPLENTE
30,Jairo Mota,Jairo Mota,1196888460368068,Salvador,BA,50,100,PSOL,N,N,N,N,N,N,N,N,N,N,N,N,N,N,322,PRETA,MASCULINO,DEFERIDO,SUPLENTE
109,Saulo Ximenes,Saulo Ximenes,1107248445978772,Belo Horizonte,MG,44,17,PRP,S,N,S,S,N,S,S,S,S,N,S,N,S,S,164,PRETA,MASCULINO,DEFERIDO,NÃO ELEITO
293,CAROLINE MALTA,Caroline Malta,1513001148725611,Três Rios,RJ,12,52,PDT,S,S,S,S,N,S,S,S,N,N,S,N,S,S,358,BRANCA,FEMININO,DEFERIDO,SUPLENTE
2,Sargento Ramalho,Marcos Ramalho,1111167052293450,Maceió,AL,65,91,PC do B,S,S,N,S,S,S,S,N,S,N,S,N,S,S,4776,PARDA,MASCULINO,DEFERIDO,SUPLENTE
366,Francisco da internet,Francisco Nunes,10202085475534944,Angra dos Reis,RJ,27,25,PSDC,S,N,N,N,S,N,S,N,N,N,N,N,N,N,87,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
480,Joêni Kehl,Joêni Kehl,1773543239595623,São José,SC,55,14,PSD,S,S,S,S,S,S,S,S,S,S,S,S,S,S,189,BRANCA,FEMININO,DEFERIDO,SUPLENTE
55,LULA ROCHA,Lula Rocha,1195779780466012,Cariacica,ES,65,91,PC do B,S,S,S,S,S,S,S,S,N,S,S,S,S,S,881,PRETA,MASCULINO,DEFERIDO,SUPLENTE
314,Chico lima,Francisco De Paula Reis Lima,102003443600478,Valença,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,169,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
677,Raquel Guzzo,Raquel Guzzo,10157514427150416,Campinas,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,363,BRANCA,FEMININO,DEFERIDO,SUPLENTE
699,Cris Freitas,Cris Freitas,1227003970704632,São Vicente,SP,14,36,PTB,S,S,S,N,N,S,S,N,N,N,S,S,S,S,48,PARDA,FEMININO,DEFERIDO,NÃO ELEITO
489,Cainã Margarida,Cainã Margarida,10207563212587595,Florianópolis,SC,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,264,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
806,Cláudio Garrafão,Cláudio Garrafão,1135343613211364,Sete Barras,SP,13,90,PT,S,S,S,S,S,N,S,N,S,S,S,N,N,S,125,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
808,C E L L I N E,Walter Lúcio Celline,1610933219207329,Sertãozinho,SP,43,51,PV,S,N,N,S,N,N,S,N,N,N,S,S,S,S,204,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
755,Professora Cida Carlos,Aparecida Carlos,1407659859247426,Carapicuíba,SP,25,14,DEM,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1484,BRANCA,FEMININO,DEFERIDO,ELEITO POR QP
814,Professor Luiz Felipe,Luiz Felipe Esteves Freitas,10154479303759484,São Vicente,SP,13,90,PT,S,S,N,S,S,S,S,S,S,S,S,S,S,S,194,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
736,BetoSiqueira,Beto Siqueira,142384132887166,São Paulo,SP,51,26,PEN,S,N,S,S,S,S,S,N,N,N,S,N,S,S,396,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
831,Rafael Bezerra,Rafael Bezerra,1160083527371501,Piracicaba,SP,29,50,PCO,S,S,N,S,S,S,N,S,N,S,S,S,S,S,21,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
210,Paulinho Coelho,Paulinho Coelho,1075341795868849,Santa Cruz do Capibaribe,PE,65,91,PC do B,S,S,S,S,S,S,N,S,S,S,S,S,S,S,255,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
482,ELIANA PATRIOTA,Eliana Patriota,10153898429961569,Florianópolis,SC,15,39,PMDB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,36,BRANCA,FEMININO,DEFERIDO,SUPLENTE
141,Leo Moreira,Leo Moreira,1113221918755325,Ponte Nova,MG,40,56,PSB,S,S,N,S,S,S,S,N,S,N,S,S,S,S,1297,PARDA,MASCULINO,DEFERIDO,ELEITO POR QP
273,Aparecido Fonseca,Aparecido Fonseca,1221722824553381,Cascavel,PR,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,158,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
450,Robinson Batista,Robinson Batista,1234205516600197,Gravataí,RS,55,14,PSD,S,S,S,S,N,S,S,S,S,N,S,S,S,S,701,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
14,Rafael Manga,Rafael Lima,1216458365085744,Salvador,BA,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,899,PRETA,MASCULINO,DEFERIDO,SUPLENTE
826,Denis Carvalho,Denis Carvalho,1266741073376062,Americana,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,382,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
95,Patrícia Masan,Patricia Masan,1428353863860733,Uberlândia,MG,12,52,PDT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,360,PARDA,FEMININO,DEFERIDO,SUPLENTE
641,Vera do Carmo,Vera Do Carmo,1805475723065611,São Bernardo do Campo,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,943,BRANCA,FEMININO,DEFERIDO,SUPLENTE
578,Italo Costa,Italo Costa,863927087077107,Sete Barras,SP,40,56,PSB,S,N,N,S,S,N,S,S,S,N,S,S,S,S,134,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
236,Marcos Lira,Marcos Pavanelli Lira,10153979650637358,Teresina,PI,25,14,DEM,S,S,S,S,S,S,S,S,S,N,S,S,S,S,734,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
469,Victor Vargas,Victor Vargas de Andrade,10207825885864908,Joinville,SC,40,56,PSB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,102,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
816,THIAGO BERINGUEL,Thiago Beringuel,1115850225161178,Americana,SP,77,34,SD,S,S,S,S,S,S,S,N,S,S,S,S,S,S,96,PARDA,MASCULINO,DEFERIDO,SUPLENTE
843,MELCK,Melck Aquino de Araújo,979962272130813,Palmas,TO,18,73,REDE,S,N,S,S,S,N,S,N,S,S,S,S,S,S,241,PARDA,MASCULINO,DEFERIDO,SUPLENTE
810,SILVANA SILVA,Silvana Silva,1421920317822574,Santo André,SP,13,90,PT,S,S,S,S,S,N,S,N,S,S,S,S,S,S,1078,PRETA,FEMININO,DEFERIDO,SUPLENTE
460,André Rosa,André Furtado da Rosa,1107154786028116,Esteio,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,101,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
223,PASTOR CHARLLES BRAZ,Charlles Braz,1233226453383535,Recife,PE,77,34,SD,S,S,S,S,S,N,S,N,S,N,S,S,S,S,36,PRETA,MASCULINO,DEFERIDO,SUPLENTE
751,KIZIE DE PAULA,Kizie De Paula Aguiar,1314190848591199,Rio Claro,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,491,PRETA,FEMININO,DEFERIDO,NÃO ELEITO
491,Eduardo Rodrigues,Eduardo Rodrigues,10210302693832980,Joinville,SC,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,400,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
243,Professora Terezinha,Terezinha Dos Santos Daiprai,1235627423124590,Guarapuava,PR,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1020,PARDA,FEMININO,DEFERIDO,ELEITO POR QP
403,Lennon,Lennon Freitas,943492092444842,Santo Ângelo,RS,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,165,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
386,Marilia Leão Fortes,Marilia Leão Fortes,1179021805454123,São Sebastião do Caí,RS,45,28,PSDB,S,S,S,S,N,S,N,N,S,N,S,N,S,S,514,BRANCA,FEMININO,DEFERIDO,ELEITO POR MÉDIA
784,Talita Tecedor,Talita Tecedor,10206756235856461,São Paulo,SP,21,100,PCB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,189,BRANCA,FEMININO,DEFERIDO,SUPLENTE
631,ROGERIO NAGAI,Rogério Nagai,1237886129608524,São Paulo,SP,43,51,PV,S,S,S,S,S,S,S,S,S,N,S,N,S,S,592,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
510,Prof° Pedro,Pedro Bravo Jr.,1378872352142032,Guarulhos,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,173,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
171,Professora Avany,Avany Cardoso Leal,10207418015508697,Campo Grande,MS,43,51,PV,S,S,S,S,S,S,S,N,S,N,S,S,S,S,521,BRANCA,FEMININO,DEFERIDO,SUPLENTE
167,Wagner Alfonso,Wagner Alfonso,1125667487526380,Campo Grande,MS,33,38,PMN,N,N,N,S,N,S,S,N,S,N,S,S,S,S,214,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
113,Amanda Almeida,Amanda Almeida,1358823407547198,Leopoldina,MG,45,28,PSDB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,57,PARDA,FEMININO,DEFERIDO,SUPLENTE
79,Romário Melo,Romario Vieira de Melo,1180378728702896,Belo Horizonte,MG,28,29,PRTB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,1062,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
86,Professor Heuler David,Heuler David,1141188695970227,Belo Horizonte,MG,23,68,PPS,S,S,S,S,S,S,S,N,S,N,S,S,S,S,1142,PARDA,MASCULINO,DEFERIDO,SUPLENTE
3,Genoveva,Genoveva Andrada,1375604142457755,Rio Largo,AL,20,18,PSC,S,S,S,N,N,N,S,N,N,N,S,N,N,N,84,BRANCA,FEMININO,DEFERIDO,SUPLENTE
830,Victor Godoi (Leite),Victor Godoi,1267555943289249,Santa Cruz da Conceição,SP,17,50,PSL,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
78,Professor Tércio,Tércio De Sales Morais,1439301196087739,Contagem,MG,43,51,PV,S,S,S,N,S,N,S,N,S,N,S,S,S,S,122,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
481,Diego Selau,Marcello Eufrasio Vieira,341350562877072,Criciúma,SC,65,91,PC do B,S,S,N,S,S,S,S,N,S,N,S,N,S,S,350,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
350,Dr. Hylton Luz,Hylton Sarcinelli Luz,10210685580196290,Rio de Janeiro,RJ,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1223,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
487,Samira Leutprecht,Samira Leutprecht II,1129136740473093,Jaraguá do Sul,SC,65,91,PC do B,S,S,S,S,S,S,S,S,S,N,S,S,S,S,851,BRANCA,FEMININO,DEFERIDO,SUPLENTE
512,Bruno,Bruno Stephan,1191209260918534,Rio Grande da Serra,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,143,PRETA,MASCULINO,DEFERIDO,SUPLENTE
266,rosana lopes,Rosana Lopes,1490245187687219,Maringá,PR,65,91,PC do B,S,N,S,S,S,N,S,N,N,N,N,N,N,S,102,PARDA,FEMININO,DEFERIDO,SUPLENTE
256,Goura 12108,Goura Nataraj,522332921310477,Curitiba,PR,12,52,PDT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,6573,BRANCA,MASCULINO,DEFERIDO,ELEITO POR MÉDIA
250,Wesller Nascimento,Wesller Nascimento,1473339332692663,Toledo,PR,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,96,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
788,Paula Cicolin,Paula Cicolin,1162313840516170,Cordeirópolis,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,76,BRANCA,FEMININO,DEFERIDO,SUPLENTE
128,Marcos Arantes,Marcos Arantes,717697585060699,Caxambu,MG,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,61,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
213,Maria José do Sindicato,Maria Jose Silva,1041544805966670,Arcoverde,PE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,275,PARDA,FEMININO,DEFERIDO,SUPLENTE
224,Andre Carvalho,Edson Loreto,1284574514888982,Vitória de Santo Antão,PE,50,100,PSOL,S,S,S,S,S,S,N,S,S,N,S,S,S,S,1990,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
91,Liana Bahia,Liana Bahia,10207957948211169,Caxambu,MG,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,113,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
558,Joaquim do Andaime,Joaquim Teixeira,1172408319484308,Cajamar,SP,12,52,PDT,S,N,S,S,S,S,S,N,N,N,S,S,S,S,132,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
557,Linho,Carlos Alberto Rezende Lopes Linho,1791920541025825,Indaiatuba,SP,13,90,PT,S,S,S,S,S,N,S,N,S,S,S,S,S,S,986,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
743,Vitória Silvestre,Vitória Silvestre,1131194210262224,Osasco,SP,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,772,PARDA,FEMININO,DEFERIDO,SUPLENTE
38,Jovanil,Jovanil Oliveira,330443513971167,Fortaleza,CE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2180,PARDA,MASCULINO,DEFERIDO,SUPLENTE
130,MURILO FERREIRA,Murilo Ferreira,1787270994874342,Uberlândia,MG,12,52,PDT,S,S,S,S,S,N,S,S,S,S,S,S,S,S,2587,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
114,JOSÉ PEREIRA - ZÉ FILHO,José Pereira,1807189566206978,Belo Horizonte,MG,18,73,REDE,S,N,S,S,S,N,S,N,S,N,S,S,S,S,463,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
47,LELIA CARVALHO,Lelia Carvalho,1229859003733187,Vila Velha,ES,27,25,PSDC,S,S,S,S,S,N,S,S,N,N,S,N,S,S,191,BRANCA,FEMININO,DEFERIDO,SUPLENTE
220,Aline Fagundes,Aline Fagundes,1129764937059362,Recife,PE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,PRETA,FEMININO,INDEFERIDO,NÃO ELEITO
675,Professor Alberto Rezende,Alberto Rezende,1113598462011050,Guarulhos,SP,13,90,PT,S,N,S,S,S,S,S,N,S,N,S,S,S,S,885,INDÍGENA,MASCULINO,DEFERIDO,SUPLENTE
709,RAFAEL AMBROSIO,Rafael Ambrosio,1293171414034947,Santos,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1015,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
310,Amgélica Lavouras,Angelica Lavouras Angelica,1788093304763623,Rio de Janeiro,RJ,25,14,DEM,S,S,S,S,S,N,N,N,N,N,S,S,S,S,98,BRANCA,FEMININO,DEFERIDO,SUPLENTE
382,Marcela Vitoria,Marcela Vitoria,1221687657904925,Porto Alegre,RS,28,29,PRTB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,215,BRANCA,FEMININO,DEFERIDO,SUPLENTE
780,SARGENTO VALMIR,Valmir Dionizio,1116391155074644,Assis,SP,55,14,PSD,N,S,N,N,S,N,S,N,S,N,S,N,S,S,663,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
89,ADRIANO ROSA,Adriano Rosa,1247428775301918,São Sebastião do Paraíso,MG,43,51,PV,S,S,S,S,S,N,S,N,S,S,S,S,S,S,92,PRETA,MASCULINO,DEFERIDO,SUPLENTE
574,Leila Pizzotti,Leila Pizzotti,1229680110438457,Rio Claro,SP,43,51,PV,S,S,S,S,S,N,S,N,S,N,S,S,S,S,97,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
555,Magda Silva,Magda Silva,1671565679825390,Franca,SP,55,14,PSD,S,S,S,S,S,S,S,S,S,S,S,S,S,S,387,BRANCA,FEMININO,DEFERIDO,SUPLENTE
16,CLELIO ARAUJO,Clelio Araujo,10207413703243119,Salvador,BA,50,100,PSOL,S,S,S,S,S,N,S,N,N,S,S,S,S,S,160,PRETA,MASCULINO,DEFERIDO,SUPLENTE
433,Professor Roberto do PT,Roberto Mazzocco Mazzocco,1187557841267249,Porto Alegre,RS,13,90,PT,N,N,N,N,N,N,N,N,N,N,N,N,N,N,189,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
809,Shana essa não te engana,Shana Krindges,10209958358223260,Praia Grande,SP,44,17,PRP,S,S,S,S,S,S,S,N,S,N,N,S,S,S,401,BRANCA,FEMININO,DEFERIDO,SUPLENTE
32,CLÉO EMIDIO,Cléo Emidio,1296249363759228,Feira de Santana,BA,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,596,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
4,Diva torres,Edvaldo Torres,1756817551234374,Maceió,AL,54,50,PPL,S,S,S,S,S,S,S,N,S,N,S,S,S,S,770,PARDA,MASCULINO,DEFERIDO,SUPLENTE
600,Professor João Carvalho Fio,João Donizzatti,1294377717271553,São Paulo,SP,65,91,PC do B,S,S,N,N,S,N,S,N,N,N,S,S,S,S,1515,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
598,Marcio Ruzon,Marcio Ruzon,710305189116818,Caçapava,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,29,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
737,Lígia Fernandes,Lígia Fernandes,10210631991816730,São Paulo,SP,21,100,PCB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,825,BRANCA,FEMININO,DEFERIDO,SUPLENTE
41,Magda Costa,Magda Costa,642265069282138,Fortaleza,CE,35,54,PMB,S,S,S,S,S,S,S,N,S,N,S,S,S,S,1862,PARDA,FEMININO,DEFERIDO,SUPLENTE
338,Felipe Esposito,Felipe Esposito,10153805108165894,Rio de Janeiro,RJ,54,50,PPL,S,S,N,S,N,S,N,S,N,N,N,N,S,S,205,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
107,Sandro Pereira,Sandro Pereira,1096658030423099,Aimorés,MG,13,90,PT,S,S,S,S,S,S,S,N,S,S,S,S,S,S,200,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
81,Gisele Marangon,Gisele Marangon,1293756760658367,Ubá,MG,15,39,PMDB,S,S,N,S,S,S,S,S,S,N,S,S,S,S,468,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
594,Caio Miranda Carneiro,Caio M Carneiro,687724838085907,São Paulo,SP,40,56,PSB,S,S,N,N,N,N,N,N,N,N,N,N,N,N,23459,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
